SUBJECT,COURSE,SECTION,courseTitle,BOOKTITLE,ISBN,PUBLISHER,REQUIRED,PRICES,MinPrice,enrollment,MinVal
NEUR,4880,90938,HONORS THESIS II,Course Materials have not been determined. Check back soon for updates.,,,,,,2.0,
NEUR,4910,91764,T INTRO TO MATHEMATICAL NEUR,Course Materials have not been determined. Check back soon for updates.,,,,,,2.0,
NEUR,4920,88656,INTERNSHIP IN NEUROSCIENCE,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NEUR,4920,90945,INTERNSHIP IN NEUROSCIENCE,NO BOOKS FOR COURSE,,,,,,0.0,
NEUR,4920,90946,INTERNSHIP IN NEUROSCIENCE,NO BOOKS FOR COURSE,,,,,,1.0,
NEUR,4930,88654,INTERNSHIP SCIENCE EDUCATION,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NEUR,4930,88655,INTERNSHIP SCIENCE EDUCATION,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NEUR,4930,91011,INTERNSHIP SCIENCE EDUCATION,Course Materials have not been determined. Check back soon for updates.,,,,,,3.0,
NEUR,4930,91134,INTERNSHIP SCIENCE EDUCATION,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NEUR,4980,82540,UNDERGRAD NEUROSCIENCE RESEARC,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NEUR,4980,90804,UNDERGRAD NEUROSCIENCE RESEARC,NO BOOKS FOR COURSE,,,,,,1.0,
NEUR,4980,90810,UNDERGRAD NEUROSCIENCE RESEARC,NO BOOKS FOR COURSE,,,,,,3.0,
NEUR,4980,90837,UNDERGRAD NEUROSCIENCE RESEARC,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NEUR,4980,91422,UNDERGRAD NEUROSCIENCE RESEARC,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
NEUR,6000,88651,NEUROSCIENCE LABORATORY,NO BOOKS FOR COURSE,,,,,,1.0,
NEUR,6000,88653,NEUROSCIENCE LABORATORY,NO BOOKS FOR COURSE,,,,,,1.0,
NEUR,6080,84255,CLINICAL NEUROSCIENCE,NO BOOKS FOR COURSE,,,,,,4.0,
NEUR,6115,84794,MEDICAL NEUROANATOMY,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
NEUR,6910,91765,T INTRO TO MATHEMATICAL NEUR,Course Materials have not been determined. Check back soon for updates.,,,,,,3.0,
NEUR,8010,91719,CELL &amp; MOLECULAR NEUROSCIENCE,NO BOOKS FOR COURSE,,,,,,9.0,
NEUR,8040,82576,RESEARCH DESIGN AND ANALYSIS,Course Materials have not been determined. Check back soon for updates.,,,,,,10.0,
NEUR,8600,83275,RESPONSIBLE CONDUCT IN RESEARC,Course Materials have not been determined. Check back soon for updates.,,,,,,17.0,
NEUR,8715,91194,BRAINS &amp; BEHAVIOR SEMINAR,NO BOOKS FOR COURSE,,,,,,5.0,
NEUR,8780,91103,SEMINAR IN NEUROSCIENCE,NO BOOKS FOR COURSE,,,,,,26.0,
NEUR,8790,90812,T INTRO TO PEDAGOGY,"Free ""Open Educational Resources"" are required for this course. Please see your Instructor.",,,,,,8.0,
NEUR,8790,91771,T NEUROBIOLOGY OF STRESS,Course Materials have not been determined. Check back soon for updates.,,,,,,8.0,
NSCI,3001,93287,INTEG SCI I:  PHYS SCI,Course Materials have not been determined. Check back soon for updates.,,,,,,2.0,
NSCI,3003,82193,INTEG SCI III: LIFE SCI,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
NSCI,7003,82192,INTEG SCI III:  LIFE SCI,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,2220,82270,ASSESS SKILL VERIFICATION,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,3002,89624,NCLEX REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,35.0,
NURS,3197,90286,PROFESSIONAL NURSING PRACTICE,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,3197,91124,PROFESSIONAL NURSING PRACTICE,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
NURS,3197,91211,PROFESSIONAL NURSING PRACTICE,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,3197,91306,PROFESSIONAL NURSING PRACTICE,Course Materials have not been determined. Check back soon for updates.,,,,,,4.0,
NURS,3197,92945,PROFESSIONAL NURSING PRACTICE,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
NURS,3197,92946,PROFESSIONAL NURSING PRACTICE,Course Materials have not been determined. Check back soon for updates.,,,,,,2.0,
NURS,3297,90953,NURSING RESEARCH,Course Materials have not been determined. Check back soon for updates.,,,,,,2.0,
NURS,3297,91126,NURSING RESEARCH,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,3297,91535,NURSING RESEARCH,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,3297,92948,NURSING RESEARCH,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,3397,89790,HEALTH ASSESSMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,3397,91125,HEALTH ASSESSMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,3397,91127,HEALTH ASSESSMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,3397,91305,HEALTH ASSESSMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
NURS,3397,91540,HEALTH ASSESSMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,3397,92951,HEALTH ASSESSMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,2.0,
NURS,4040,80288,DIRECTED READINGS,NO BOOKS FOR COURSE,,,,,,0.0,
NURS,4400,90301,INTRODUCTION TO TRAUMA,NO BOOKS FOR COURSE,,,,,,33.0,
NURS,4497,90954,COMMUNITY HEALTH NURSING,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,4497,91593,COMMUNITY HEALTH NURSING,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,4497,92952,COMMUNITY HEALTH NURSING,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,4497,92953,COMMUNITY HEALTH NURSING,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,4597,89728,LEADERSHIP &amp; MANAGEMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NURS,4597,91536,LEADERSHIP &amp; MANAGEMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
NURS,4597,91594,LEADERSHIP &amp; MANAGEMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
NURS,4597,92954,LEADERSHIP &amp; MANAGEMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
NURS,4610,80289,SENIOR PRACTICUM,Course Materials have not been determined. Check back soon for updates.,,,,,,73.0,
NURS,4620,80553,CMPLX LIFESPAN HLTH CARE PROBS,Course Materials have not been determined. Check back soon for updates.,,,,,,74.0,
NURS,4720,89569,COMPLEX CASES LPN-BS,NO BOOKS FOR COURSE,,,,,,3.0,
NURS,7060,81514,DIRECTED READINGS,NO BOOKS FOR COURSE,,,,,,0.0,
NURS,7310,81232,ADVANCED PATHOPHYSIOLOGY 1,Course Materials have not been determined. Check back soon for updates.,,,,,,49.0,
NURS,7340,82569,COMMON ADULT HLTH PROBS,Course Materials have not been determined. Check back soon for updates.,,,,,,25.0,
NURS,7360,89741,ADVANCED PRACTICUM,Course Materials have not been determined. Check back soon for updates.,,,,,,12.0,
NURS,7500,82293,ADVANCED HEALTH ASSESSMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,47.0,
NURS,7940,80291,ADV PROF NUR PRACT ISSUES,Course Materials have not been determined. Check back soon for updates.,,,,,,23.0,
NURS,7950,83305,THER FOUN &amp; RES METH ADV PRAC,NO BOOKS FOR COURSE,,,,,,24.0,
NURS,7960,87241,ADULT GERO ACNP II,Course Materials have not been determined. Check back soon for updates.,,,,,,4.0,
NURS,8120,81373,UNIVARIATE STATISTICS,"Free ""Open Educational Resources"" are required for this course. Please see your Instructor.",,,,,,7.0,
NURS,8160,84532,INTRO TO HEALTH SYSTEMS,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
NURS,8700,85168,SCHOLARLY WRITING,Course Materials have not been determined. Check back soon for updates.,,,,,,11.0,
NURS,8992,83079,DNP ROLE DEVELOPMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,6.0,
NURS,8996,83445,DNP IMPLEMENTATION,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
NUTR,3160,87028,CULINARY MEDICINE &amp; WELLNESS,NO BOOKS FOR COURSE,,,,,,18.0,
NUTR,3160,87029,CULINARY MEDICINE &amp; WELLNESS,NO BOOKS FOR COURSE,,,,,,8.0,
NUTR,3160,90182,CULINARY MEDICINE &amp; WELLNESS,NO BOOKS FOR COURSE,,,,,,11.0,
NUTR,3600,91926,FUNCTIONAL FOODS,Course Materials have not been determined. Check back soon for updates.,,,,,,21.0,
NUTR,3810,91928,INTERPRETATION LAB VALUES,NO BOOKS FOR COURSE,,,,,,15.0,
NUTR,4100,84516,"ENERGY, METABOLISM &amp; OBESITY",Course Materials have not been determined. Check back soon for updates.,,,,,,17.0,
NUTR,4870,88093,HONORS THESIS I,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
NUTR,4999,82025,NUTRITION PROJECT,NO BOOKS FOR COURSE,,,,,,0.0,
NUTR,4999,87008,NUTRITION PROJECT,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NUTR,4999,91551,NUTRITION PROJECT,NO BOOKS FOR COURSE,,,,,,0.0,
NUTR,6000,88874,SUPERVISED PRACTICE,NO BOOKS FOR COURSE,,,,,,3.0,
NUTR,6001,88875,SUPERVISED PRACTICE I,NO BOOKS FOR COURSE,,,,,,10.0,
NUTR,6002,80296,SUPERVISED PRACTICE II,NO BOOKS FOR COURSE,,,,,,11.0,
NUTR,6003,84518,SUPERVISED PRACTICE III,Course Materials have not been determined. Check back soon for updates.,,,,,,8.0,
NUTR,6004,82762,SUPERVISED PRACTICE IV,Course Materials have not been determined. Check back soon for updates.,,,,,,6.0,
NUTR,6006,81509,SUPERVISED PRACTICE VI,NO BOOKS FOR COURSE,,,,,,5.0,
NUTR,6007,90442,SUPERVISED PRACTICE VII,NO BOOKS FOR COURSE,,,,,,7.0,
NUTR,6008,87030,SUPERVISED PRACTICE VIII,Course Materials have not been determined. Check back soon for updates.,,,,,,4.0,
NUTR,6011,82062,ORIENTATION TO PRACTICE I,NO BOOKS FOR COURSE,,,,,,23.0,
NUTR,6104,80297,ADVANCED NORMAL NUTRITION,Course Materials have not been determined. Check back soon for updates.,,,,,,26.0,
NUTR,7100,93032,NUTRITION AND OBESITY,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
NUTR,7300,92972,MEDICAL NUTR THERAPY I,Course Materials have not been determined. Check back soon for updates.,,,,,,19.0,
NUTR,7500,85923,COMPREHENSIVE EXAMINATION,NO BOOKS FOR COURSE,,,,,,0.0,
NUTR,7810,91929,INTERPRETATION LAB VALUES,NO BOOKS FOR COURSE,,,,,,11.0,
NUTR,7899,82035,NUTRITION PROJECT,NO BOOKS FOR COURSE,,,,,,0.0,
NUTR,7899,93087,NUTRITION PROJECT,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
NUTR,7900,80298,SPECIAL PROBLEMS IN NUTR,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NUTR,7940,91934,SPEC PROB PEDIATRIC NUTR,NO BOOKS FOR COURSE,,,,,,0.0,
NUTR,7980,80571,RESEARCH PRACTICUM,NO BOOKS FOR COURSE,,,,,,4.0,
NUTR,7990,84176,MASTER&#39;S PROJECT,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NUTR,7990,84177,MASTER&#39;S PROJECT,NO BOOKS FOR COURSE,,,,,,0.0,
NUTR,7990,84179,MASTER&#39;S PROJECT,NO BOOKS FOR COURSE,,,,,,1.0,
NUTR,7990,84375,MASTER&#39;S PROJECT,NO BOOKS FOR COURSE,,,,,,0.0,
NUTR,7990,84978,MASTER&#39;S PROJECT,NO BOOKS FOR COURSE,,,,,,2.0,
NUTR,7990,85139,MASTER&#39;S PROJECT,NO BOOKS FOR COURSE,,,,,,1.0,
NUTR,7990,85921,MASTER&#39;S PROJECT,NO BOOKS FOR COURSE,,,,,,0.0,
NUTR,7990,86067,MASTER&#39;S PROJECT,NO BOOKS FOR COURSE,,,,,,0.0,
NUTR,7990,88250,MASTER&#39;S PROJECT,NO BOOKS FOR COURSE,,,,,,0.0,
NUTR,8004,92860,NUTRITION SEMINAR,NO BOOKS FOR COURSE,,,,,,2.0,
NUTR,8104,90986,ADVANCED NORMAL NUTRITION,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
NUTR,8940,92656,SPEC PROB PED NUTR,NO BOOKS FOR COURSE,,,,,,1.0,
NUTR,9950,93121,ADVANCED TOPICS IN NUTRITION,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
NUTR,9999,86068,DOCTORAL RES IN NUTRITION,NO BOOKS FOR COURSE,,,,,,1.0,
NUTR,9999,86069,DOCTORAL RES IN NUTRITION,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NUTR,9999,86070,DOCTORAL RES IN NUTRITION,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
NUTR,9999,87032,DOCTORAL RES IN NUTRITION,NO BOOKS FOR COURSE,,,,,,0.0,
OT,8210,92290,SOCIAL &amp; CULTURAL DETERMINANTS,Course Materials have not been determined. Check back soon for updates.,,,,,,37.0,
OT,8240,93228,FAM CTR CARE EARLY CHILDHOOD,Course Materials have not been determined. Check back soon for updates.,,,,,,8.0,
OT,8260,93227,DOC SEMINAR II-ADV STATS,Course Materials have not been determined. Check back soon for updates.,,,,,,37.0,
OT,8270,92298,FWIA SKILLS,Course Materials have not been determined. Check back soon for updates.,,,,,,19.0,
OT,8270,92299,FWIA SKILLS,Course Materials have not been determined. Check back soon for updates.,,,,,,18.0,
OT,8280,92289,FUNCTIONAL MOVEMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,23.0,
OT,8280,92315,FUNCTIONAL MOVEMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,14.0,
OT,8290,92654,NEUROSCIENCE,Course Materials have not been determined. Check back soon for updates.,,,,,,15.0,
OT,8290,92655,NEUROSCIENCE,Course Materials have not been determined. Check back soon for updates.,,,,,,23.0,
OT,8330,93219,INDEP STUDY SPECIAL TOPICS,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
OT,8340,89846,EBP EARLY CHILD INTERVENTION,Course Materials have not been determined. Check back soon for updates.,,,,,,6.0,
OT,8570,92304,FWIC SKILLS,Course Materials have not been determined. Check back soon for updates.,,,,,,20.0,
OT,8570,93230,FWIC SKILLS,Course Materials have not been determined. Check back soon for updates.,,,,,,23.0,
OT,9380,92305,RESEARCH PROJECT SEMINAR III,Course Materials have not been determined. Check back soon for updates.,,,,,,14.0,
OT,9380,92306,RESEARCH PROJECT SEMINAR III,Course Materials have not been determined. Check back soon for updates.,,,,,,16.0,
OT,9380,92307,RESEARCH PROJECT SEMINAR III,Course Materials have not been determined. Check back soon for updates.,,,,,,14.0,
OT,9550,92372,FIELDWORK EXPERIENCE IIB,Course Materials have not been determined. Check back soon for updates.,,,,,,28.0,
PERS,2001,82935,PERSPECTIV:COMPARATIVE CULTURE,Course Materials have not been determined. Check back soon for updates.,,,,,,24.0,
PERS,2001,88897,PERSPECTIV:COMPARATIVE CULTURE,NO BOOKS FOR COURSE,,,,,,292.0,
PERS,2001,89106,PERSPECTIV:COMPARATIVE CULTURE,Course Materials have not been determined. Check back soon for updates.,,,,,,43.0,
PERS,2001,89353,PERSPECTIV:COMPARATIVE CULTURE,Course Materials have not been determined. Check back soon for updates.,,,,,,49.0,
PERS,2001,89956,PERSPECTIV:COMPARATIVE CULTURE,Course Materials have not been determined. Check back soon for updates.,,,,,,87.0,
PERS,2001,90030,PERSPECTIV:COMPARATIVE CULTURE,Course Materials have not been determined. Check back soon for updates.,,,,,,18.0,
PERS,2001,90031,PERSPECTIV:COMPARATIVE CULTURE,NO BOOKS FOR COURSE,,,,,,23.0,
PERS,2001,90032,PERSPECTIV:COMPARATIVE CULTURE,Course Materials have not been determined. Check back soon for updates.,,,,,,11.0,
PERS,2001,90033,PERSPECTIV:COMPARATIVE CULTURE,Course Materials have not been determined. Check back soon for updates.,,,,,,10.0,
PERS,2001,90142,PERSPECTIV:COMPARATIVE CULTURE,Course Materials have not been determined. Check back soon for updates.,,,,,,22.0,
PERS,2002,81536,SCIEN PERSP ON GLOBAL PROBLEMS,"Free ""Open Educational Resources"" are required for this course. Please see your Instructor.",,,,,,2.0,
PERS,2002,85391,SCIEN PERSP ON GLOBAL PROBLEMS,NO BOOKS FOR COURSE,,,,,,44.0,
PERS,2002,85885,SCIEN PERSP ON GLOBAL PROBLEMS,Course Materials have not been determined. Check back soon for updates.,,,,,,49.0,
PERS,2002,86690,SCIEN PERSP ON GLOBAL PROBLEMS,NO BOOKS FOR COURSE,,,,,,2.0,
PERS,2002,88869,SCIEN PERSP ON GLOBAL PROBLEMS,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
PERS,2002,88878,SCIEN PERSP ON GLOBAL PROBLEMS,NO BOOKS FOR COURSE,,,,,,262.0,
PERS,2002,89354,SCIEN PERSP ON GLOBAL PROBLEMS,NO BOOKS FOR COURSE,,,,,,24.0,
PERS,2002,89497,SCIEN PERSP ON GLOBAL PROBLEMS,NO BOOKS FOR COURSE,,,,,,161.0,
PERS,2002,91372,SCIEN PERSP ON GLOBAL PROBLEMS,NO BOOKS FOR COURSE,,,,,,2.0,
PERS,2002,92107,SCIEN PERSP ON GLOBAL PROBLEMS,Course Materials have not been determined. Check back soon for updates.,,,,,,59.0,
PERS,2002,92136,SCIEN PERSP ON GLOBAL PROBLEMS,NO BOOKS FOR COURSE,,,,,,76.0,
PERS,2002,92137,SCIEN PERSP ON GLOBAL PROBLEMS,NO BOOKS FOR COURSE,,,,,,189.0,
PERS,2002,92762,SCIEN PERSP ON GLOBAL PROBLEMS,Course Materials have not been determined. Check back soon for updates.,,,,,,24.0,
PERS,2002,93057,HON SCIEN PERS GLOBAL PROBLEMS,Course Materials have not been determined. Check back soon for updates.,,,,,,3.0,
PERS,2003,89135,PERS ON HUMAN EXPRESSION,Course Materials have not been determined. Check back soon for updates.,,,,,,6.0,
PERS,2003,89220,PERS ON HUMAN EXPRESSION,Course Materials have not been determined. Check back soon for updates.,,,,,,281.0,
PERS,2003,92791,PERS ON HUMAN EXPRESSION,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PERS,2003,93056,HON PERS ON HUMAN EXPRESSION,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
PHIL,2010,82541,INTRO TO PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,60.0,
PHIL,2010,82542,INTRO TO PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,58.0,
PHIL,2010,82543,INTRO TO PHILOSOPHY,NO BOOKS FOR COURSE,,,,,,59.0,
PHIL,2010,83260,INTRO TO PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,59.0,
PHIL,2010,84534,INTRO TO PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,59.0,
PHIL,2010,86101,INTRO TO PHILOSOPHY,NO BOOKS FOR COURSE,,,,,,59.0,
PHIL,2010,86731,INTRO TO PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,47.0,
PHIL,2010,86732,INTRO TO PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,47.0,
PHIL,2010,86733,INTRO TO PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,58.0,
PHIL,2010,86734,INTRO TO PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,30.0,
PHIL,2010,86739,INTRO TO PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,59.0,
PHIL,2010,86741,INTRO TO PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,60.0,
PHIL,2010,88772,INTRO TO PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,48.0,
PHIL,2010,92904,HON INTRO TO PHILOSOPHY,NO BOOKS FOR COURSE,,,,,,18.0,
PHIL,2010,92936,INTRO TO PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,16.0,
PHIL,2030,83525,HON INTRO TO ETHICS,Course Materials have not been determined. Check back soon for updates.,,,,,,24.0,
PHIL,2030,84634,INTRO TO ETHICS,Course Materials have not been determined. Check back soon for updates.,,,,,,57.0,
PHIL,2030,86102,INTRO TO ETHICS,Course Materials have not been determined. Check back soon for updates.,,,,,,59.0,
PHIL,2030,86736,INTRO TO ETHICS,Course Materials have not been determined. Check back soon for updates.,,,,,,58.0,
PHIL,2030,88773,INTRO TO ETHICS,Course Materials have not been determined. Check back soon for updates.,,,,,,34.0,
PHIL,2030,90028,INTRO TO ETHICS,NO BOOKS FOR COURSE,,,,,,60.0,
PHIL,2030,90029,INTRO TO ETHICS,Course Materials have not been determined. Check back soon for updates.,,,,,,44.0,
PHIL,3000,81606,PHILOSOPHICAL DISCUSSIONS-CTW,NO BOOKS FOR COURSE,,,,,,17.0,
PHIL,3000,82303,HON PHIL DISCUSSIONS-CTW,NO BOOKS FOR COURSE,,,,,,2.0,
PHIL,3000,84929,PHILOSOPHICAL DISCUSSIONS-CTW,NO BOOKS FOR COURSE,,,,,,19.0,
PHIL,3000,84930,HON PHIL DISCUSSIONS-CTW,NO BOOKS FOR COURSE,,,,,,1.0,
PHIL,3020,83258,RISE OF MODERN PHILOSOPHY,NO BOOKS FOR COURSE,,,,,,30.0,
PHIL,3020,83259,HON NRISE OF MODERN PHILOSOPHY,NO BOOKS FOR COURSE,,,,,,3.0,
PHIL,3230,88979,PHILOSOPHY OF RELIGION,Course Materials have not been determined. Check back soon for updates.,,,,,,28.0,
PHIL,3230,88980,HON PHILOSOPHY OF RELIGION,Course Materials have not been determined. Check back soon for updates.,,,,,,2.0,
PHIL,3330,92061,MIND AND BRAIN,NO BOOKS FOR COURSE,,,,,,16.0,
PHIL,3330,92062,HON MIND AND BRAIN,NO BOOKS FOR COURSE,,,,,,2.0,
PHIL,3410,92064,PHILOSOPHY OF GAMING,Course Materials have not been determined. Check back soon for updates.,,,,,,25.0,
PHIL,3710,91829,SEX AND LOVE,Course Materials have not been determined. Check back soon for updates.,,,,,,26.0,
PHIL,3710,91830,HON SEX AND LOVE,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
PHIL,3740,87104,BIOMEDICAL ETHICS,NO BOOKS FOR COURSE,,,,,,20.0,
PHIL,3740,90287,BIOMEDICAL ETHICS,NO BOOKS FOR COURSE,,,,,,20.0,
PHIL,3740,90817,BIOMEDICAL ETHICS,NO BOOKS FOR COURSE,,,,,,19.0,
PHIL,3750,90256,RACE AND RACISM,NO BOOKS FOR COURSE,,,,,,10.0,
PHIL,3750,90273,HON RACE AND RACISM,NO BOOKS FOR COURSE,,,,,,0.0,
PHIL,3810,85337,"INTRO TO PHIL, POLITICS &amp; ECON",NO BOOKS FOR COURSE,,,,,,12.0,
PHIL,3810,92144,"HON INTRO TO PHIL, POLS &amp; ECON",NO BOOKS FOR COURSE,,,,,,1.0,
PHIL,3820,90257,LEGAL REASONING,NO BOOKS FOR COURSE,,,,,,25.0,
PHIL,3820,90467,HON LEGAL REASONING,NO BOOKS FOR COURSE,,,,,,6.0,
PHIL,4030,90261,TOPICS: ANCIENT PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,15.0,
PHIL,4030,90262,HON TOPICS: ANCIENT PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PHIL,4100,83207,EPISTEMOLOGY,NO BOOKS FOR COURSE,,,,,,13.0,
PHIL,4100,83208,HON EPISTEMOLOGY,NO BOOKS FOR COURSE,,,,,,0.0,
PHIL,4130,91832,PHILOSOPHY OF SCIENCE,Course Materials have not been determined. Check back soon for updates.,,,,,,15.0,
PHIL,4130,91833,HON PHILOSOPHY OF SCIENCE,Course Materials have not been determined. Check back soon for updates.,,,,,,4.0,
PHIL,4760,82295,ETHICS AND CONT PUBLIC POLICY,Course Materials have not been determined. Check back soon for updates.,,,,,,16.0,
PHIL,4760,82304,HON ETHIC &amp; CONT PUBLIC POLICY,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
PHIL,4820,85340,PHILOSOPHY OF LAW,Course Materials have not been determined. Check back soon for updates.,,,,,,24.0,
PHIL,4820,85341,HON PHILOSOPHY OF LAW,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
PHIL,4855,92669,ADV TOPICS POLITICAL THEORY,Course Materials have not been determined. Check back soon for updates.,,,,,,7.0,
PHIL,4870,83032,HONORS THESIS I,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
PHIL,4870,83033,HONORS THESIS I,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PHIL,4870,89900,HONORS THESIS I,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PHIL,4880,82969,HONORS THESIS II,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PHIL,4880,83205,HONORS THESIS II,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PHIL,4880,83206,HONORS THESIS II,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PHIL,4900,90688,ISSUES IN PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,6.0,
PHIL,4950,91584,INDEPENDENT RESEARCH,NO BOOKS FOR COURSE,,,,,,0.0,
PHIL,4950,93271,INDEPENDENT RESEARCH,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
PHIL,4960,82907,INTERNSHIP,NO BOOKS FOR COURSE,,,,,,0.0,
PHIL,6030,90268,TOPICS - ANCIENT PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
PHIL,6100,83209,EPISTEMOLOGY,NO BOOKS FOR COURSE,,,,,,6.0,
PHIL,6130,91834,PHILOSOPHY OF SCIENCE,Course Materials have not been determined. Check back soon for updates.,,,,,,8.0,
PHIL,6820,85342,PHILOSOPHY OF LAW,Course Materials have not been determined. Check back soon for updates.,,,,,,8.0,
PHIL,8340,91835,SEM PHIL &amp; COGNITIVE SCIENCE,Course Materials have not been determined. Check back soon for updates.,,,,,,15.0,
PHIL,8700,91836,SEMINAR IN ETHICS,Course Materials have not been determined. Check back soon for updates.,,,,,,15.0,
PHIL,8900,87855,INTERNSHIP,NO BOOKS FOR COURSE,,,,,,0.0,
PHIL,8980,86663,TEACHING PHILOSOPHY PRACTICUM,NO BOOKS FOR COURSE,,,,,,18.0,
PHIL,8985,82205,ADV TEACHING PHILO PRACTICUM,NO BOOKS FOR COURSE,,,,,,5.0,
PHOT,3000,82339,INTRO TO PHOTOGRAPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,9.0,
PHOT,3000,82849,INTRO TO PHOTOGRAPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,11.0,
PHOT,3000,83199,INTRO TO PHOTOGRAPHY,NO BOOKS FOR COURSE,,,,,,10.0,
PHOT,3000,84880,INTRO TO PHOTOGRAPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,11.0,
PHOT,3000,85403,INTRO TO PHOTOGRAPHY,NO BOOKS FOR COURSE,,,,,,10.0,
PHOT,3000,86233,INTRO TO PHOTOGRAPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,10.0,
