0,1,2,3,4,5,6,7,8,9,10,11,12,13
COMM,6470,21471,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MGT,8920,21822,403,Case in Point 11,Required,"Used $26.25, New $35.00,",ISBN: 9780986370762,Author: Cosentino,Publisher: Burgee Atlantic,Formats: PAPERBACK,Copyright Year: 2020,Publication Date: TBD,
MGT,8920,21822,403,McKinsey Mind,Required,"Digital $23.25,",Edition: 1st,ISBN: 9780071405546,Author: Rasiel,Publisher: McGraw-Hill Professional Publishing,Formats: BryteWave Format,Publication Date: TBD,
SOCI,4110,15518,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MBA,8880,15462,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
LAW,7260,21891,403,Pox,Required,"Used $7.60, New $14.25, Used $14.25, New $19.00,",ISBN: 9780143120780,Author: Willrich,Publisher: Penguin (c/o RH),Formats: PAPERBACK,Copyright Year: 2011,Publication Date: TBD,
LAW,7260,21891,403,Quarantine!,Required,"Used $11.20, Used $21.00,",ISBN: 9780801861802,Author: Markel,Publisher: Johns Hopkins University Press,Formats: Hardcover,Publication Date: TBD,,
LAW,7260,21891,403,No Magic Bullet (Expanded),Required,"Digital $14.29, Digital $16.49, Used $15.00, Digital $21.99,",ISBN: 9780195042375,Author: Brandt,Publisher: Oxford University Press C/O INGRAM DISTRIBUTION SOLUTIONS,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 1987,Publication Date: TBD,
LAW,7260,21891,403,Bad Blood: The Tuskegee Syphilis Experiment,Required,"Used $7.60, New $14.24, Used $14.25, New $18.99,",ISBN: 9780029166765,Author: Jones,Publisher: Simon & Schuster,Formats: PAPERBACK,Copyright Year: 1993,Publication Date: TBD,
LAW,7260,21891,403,Goldberger's War,Required,"New $25.00,",ISBN: 9780374135379,Author: Kraut,"Publisher: Farrar, Straus & Giroux",Formats: Hardcover,Copyright Year: 2003,Publication Date: TBD,
MATH,6544,12060,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
SPAN,3303,13109,403,Historia De Una Gaviota Y Del Gato que etc (Tus Quets),Required,"New $43.75,",ISBN: 9788472237964,Author: Sepulveda,Publisher: ADLER'S FOREIGN BOOKS,Formats: PAPERBACK,Copyright Year: 1996,Publication Date: TBD,
SPAN,3303,13109,403,Gramatica Avanzada Del Espanol,Required,"New $104.84, New $139.79,",ISBN: 9780757564482,Author: Moreno,Publisher: Kendall Hunt Publishing Company,Formats: PAPERBACK,Copyright Year: 2009,Publication Date: TBD,
MATH,8230,22190,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MATH,8800,22090,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
COMM,6070,20091,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,6470,12966,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
APVC,2002,11731,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHOT,3000,21523,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
NEUR,6015,14658,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,6820,18006,403,Excursions in World Music,Recommended,"Digital $102.66, Digital $121.34, Used $105.00, New $140.00, Digital $140.00,",Edition: 8th,ISBN: 9781138359390,Author: Nettl,Publisher: Routledge,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2021,Publication Date: TBD
LAW,7608E,16195,403,NO BOOKS FOR COURSE,,,,,,,,,
SCOM,3060,16580,403,Communication & the Law 2025,Required,"New $71.95,",ISBN: 9781885219978,Author: Hopkins,Publisher: Vision Press (AL),Formats: PAPERBACK,Copyright Year: 2025,Publication Date: TBD,
LAW,7614,20041,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,7081,15434,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,7082,15313,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
HIST,8040,21198,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
OT,9600,21245,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
TEXT,4950,12450,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
OT,9600,21247,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PERS,2000,22600,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PERS,2002,22081,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
HIST,8700,15931,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
HIST,8770,16262,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
HIST,1142,21531,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ANTH,6600,15154,403,Archaeological Theory,Required,"Used $26.80, New $50.25, Used $50.25, New $67.00, Digital $44.00,",Edition: 3rd,ISBN: 9781118475027,Author: Johnson,"Publisher: John Wiley & Sons, Incorporated","Formats: PAPERBACK, BryteWave Format",Copyright Year: 2019,Publication Date: TBD
ANTH,6300,20810,403,Human Lineage,Required,"New $182.00, Digital $119.00,",Edition: 2nd,ISBN: 9781119086703,Author: Cartmill,"Publisher: John Wiley & Sons, Incorporated","Formats: Hardcover, BryteWave Format",Copyright Year: 2022,Publication Date: TBD
ANTH,6300,20810,403,Exploring Biological Anthropology...Lab & Wkbk (w/DVD),Required,"Digital $53.99, Digital $62.30, Used $82.50, Digital $83.06,",ISBN: 9780195386851,Author: Williams,Publisher: Oxford University Press C/O INGRAM DISTRIBUTION SOLUTIONS,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2010,Publication Date: TBD,
ANTH,6140,20931,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ANTH,6114,19084,403,NO BOOKS FOR COURSE,,,,,,,,,
ID,8500,14981,403,NO BOOKS FOR COURSE,,,,,,,,,
PERS,2003,22182,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,4564,16259,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,4292,15998,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
AAS,6500,18825,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,3240,15991,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
HADM,3770,22246,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHOT,8500,14187,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ID,4930,10232,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,4930,15532,403,NO BOOKS FOR COURSE,,,,,,,,,
CMIS,4914,22303,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
TEXT,6050,22001,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
WGSS,4760,21086,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
WGSS,3120,19646,403,Committed,Required,"Used $12.00, New $16.00,",ISBN: 9780143118701,Author: Gilbert,Publisher: Penguin Group USA Inc,Formats: PAPERBACK,Copyright Year: 2010,Publication Date: TBD,
MUS,4010,11253,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ENGL,8071,22005,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CPS,4880,20073,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ENGL,6510,21412,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ENGL,4500,12243,403,NO BOOKS FOR COURSE,,,,,,,,,
CSC,4982,17840,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
EPEL,9970,21417,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHPB,8100,16180,403,NO BOOKS FOR COURSE,,,,,,,,,
FLME,4650,18557,403,NO BOOKS FOR COURSE,,,,,,,,,
RELS,4003,17355,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,4010,15522,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHPB,8100,21163,403,NO BOOKS FOR COURSE,,,,,,,,,
POLS,4951,10907,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHYS,4900,11788,403,NO BOOKS FOR COURSE,,,,,,,,,
MUS,3140,10293,403,NO BOOKS FOR COURSE,,,,,,,,,
BIOL,6115,21059,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,3000,11474,403,NO BOOKS FOR COURSE,,,,,,,,,
APCL,2002,11528,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
AH,6900,20886,403,NO BOOKS FOR COURSE,,,,,,,,,
APCL,1002,11526,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
3DS,4955,12080,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,4426,14948,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PSYC,4760,10380,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PMAP,8213,17061,403,Achieving Excellence in Fundraising,Required,"New $83.99, Digital $60.00,",Edition: 5th,ISBN: 9781119763758,Author: Shaker,"Publisher: John Wiley & Sons, Incorporated","Formats: Hardcover, BryteWave Format",Copyright Year: 2022,Publication Date: TBD
PMAP,8223,19045,403,Fund of Human Resource Management: 2024 Release (RRMCG),Required,"New $70.01, Digital $65.00, Digital $82.50,",ISBN: 9781265803025,Author: Noe,Publisher: McGraw-Hill (Rental Revenue),"Formats: Hardcover, BryteWave Format",Publication Date: TBD,,
AH,6685,20880,403,NO BOOKS FOR COURSE,,,,,,,,,
EPY,9310,19992,403,"Essen of Assessing, Preventing, & Overcoming Reading ...",Required,"New $45.00, New $60.00, Digital $36.00,",ISBN: 9781118845240,Author: Kilpatrick,"Publisher: John Wiley & Sons, Incorporated","Formats: PAPERBACK, BryteWave Format",Copyright Year: 2015,Publication Date: TBD,
CSC,1302,13652,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,6241,14589,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FLME,4000,18773,403,Actions: Actors' Thesaurus,Required,"New $19.95,",ISBN: 9781854596741,Author: Caldarone,Publisher: Drama Publishers,Formats: PAPERBACK,Copyright Year: 2002,Publication Date: TBD,
FLME,4000,13117,403,Actions: Actors' Thesaurus,Required,"New $19.95,",ISBN: 9781854596741,Author: Caldarone,Publisher: Drama Publishers,Formats: PAPERBACK,Copyright Year: 2002,Publication Date: TBD,
CSC,1301,17916,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FLME,4120,16093,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ENI,3101,22573,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
RELS,8970,13037,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
EXC,6671,15316,403,NO BOOKS FOR COURSE,,,,,,,,,
CHEM,6620,21451,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CSC,6520,13897,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CHEM,6230,17761,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CHEM,6190,15983,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CHEM,4700,20102,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MGT,4910,19530,403,NO BOOKS FOR COURSE,,,,,,,,,
DP,8500,11064,403,Painting,Required,"New $24.95,",ISBN: 9780262515672,Author: Myers,Publisher: MIT Press order from Random House,Formats: PAPERBACK,Copyright Year: 2011,Publication Date: TBD,
DP,8500,11064,403,Love of Painting,Required,"New $32.00,",ISBN: 9783956792519,Author: Graw,Publisher: Sternberg Press,Formats: PAPERBACK,Copyright Year: 2018,Publication Date: TBD,
NURS,3297,19071,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
LT,4010,20688,403,NO BOOKS FOR COURSE,,,,,,,,,
BIOL,6996,20594,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
GEOS,6644,22059,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,4270,10905,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
GERO,8122,21515,403,Can't We Talk about Something More Pleasant?,Required,"Used $7.60, New $14.25, Digital $11.25, Digital $13.25, Used $14.25, New $19.00, Digital $14.25,",ISBN: 9781632861016,Author: Chast,Publisher: Bloomsbury USA,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2016,Publication Date: TBD,
GERO,8122,21515,403,Art of Death,Required,"New $10.50, New $14.00,",ISBN: 9781555977771,Author: Danticat,Publisher: Graywolf,Formats: PAPERBACK,Publication Date: TBD,,
GERO,8700,20976,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PT,8440,17169,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
DSCI,4370,22385,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
DSCI,4730,20600,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CHEM,2100,16253,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CSC,6840,21963,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,7250,16403,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,7240,15992,403,Learning Radiology,Required,"Digital $61.50,",Edition: 4th,ISBN: 9780323567282,Author: Herring Md,Publisher: Elsevier HlthSciences Division,Formats: BryteWave Format,Publication Date: TBD,
BIOL,7240,15992,403,Guyton and Hall Textbook of Medical Physiology E-Book,Recommended,"Digital $98.99,",Edition: 13th,ISBN: 9780323389303,Author: Hall Phd,Publisher: Elsevier HlthSciences Division,Formats: BryteWave Format,Publication Date: TBD,
MK,4850,17274,403,ExEC Curriculum (Access Code),Required,"New $144.25,",ISBN: 9780692946084,Author: Wilcox,"Publisher: Together Tech, LLC (EMAIL PO's ONLY)",,Copyright Year: 2011,Publication Date: TBD,
EXC,7940,19580,403,NO BOOKS FOR COURSE,,,,,,,,,
CSC,8910,14937,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FREN,4020,21098,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
WGSS,6760,21087,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,3072,18003,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
DSCI,4851,21855,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,3083,17097,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
EDSC,7550,12393,403,Teaching Science to Every Child,Required,"New $74.95,",Edition: 3rd,ISBN: 9781138118966,Author: Settlage,Publisher: Routledge,Formats: PAPERBACK,Copyright Year: 2017,Publication Date: TBD
FLME,6690,20908,403,NO BOOKS FOR COURSE,,,,,,,,,
CRJU,4470,22171,403,Extreme Killing,Required,"Digital $39.72, Digital $44.69, Digital $49.66, New $85.00, Digital $72.00,",Edition: 5th,ISBN: 9781071862599,Author: Fox,"Publisher: Sage Publications, Incorporated","Formats: PAPERBACK, BryteWave Format",Publication Date: TBD,
CPS,8680,22572,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
SOCI,4980,10416,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
SPAN,3301,12838,403,A que si!,Required,"Digital $50.99, Digital $69.99, Used $141.00, Digital $89.23,",Edition: 4th,ISBN: 9781111837945,Author: Garcia-Serrano,Publisher: Cengage Learning,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2013,Publication Date: TBD
MK,9200,15721,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
COMM,6400,15372,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MGT,9470,21430,403,NO BOOKS FOR COURSE,,,,,,,,,
COMM,6515,22365,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CSC,6320,12050,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MATH,6250,20972,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,8100,21505,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,7130,10308,403,NO BOOKS FOR COURSE,,,,,,,,,
MUS,7120,10307,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CRJU,7990,20957,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CPS,8660,16865,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CPS,8655,18597,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,6916,16067,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
APVC,2002,11932,403,Audition Success,Required,"Digital $27.12, Digital $32.06, New $36.95, Digital $36.99, Digital $36.99,",ISBN: 9780878301218,Author: Greene,Publisher: Routledge,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2001,Publication Date: TBD,
APVC,2002,11932,403,Nurtured by Love,Required,"Used $10.50, New $13.99,",ISBN: 9780874875843,Author: Suzuki,"Publisher: Alfred Publishing Company, Incorporated",Formats: PAPERBACK,Copyright Year: 1983,Publication Date: TBD,
APVC,2002,11932,403,Anatomy of the Voice,Required,"Used $9.98, New $19.96, Used $18.75, New $24.95,",ISBN: 9781623171971,Author: Dimon,Publisher: North Atlantic Books,Formats: PAPERBACK,Copyright Year: 2018,Publication Date: TBD,
APVC,2002,11932,403,Sing Legato,Required,"New $4.50,",ISBN: 9780849741524,Author: Jennings,Publisher: Neil A. Kjos Music Company (EMAIL ORDERS),,Publication Date: TBD,,
APVC,2002,11932,403,On the Art of Singing,Recommended,"Digital $30.54, Digital $35.24, New $75.00, Digital $46.99,",ISBN: 9780195098259,Author: Miller,Publisher: Oxford University Press C/O INGRAM DISTRIBUTION SOLUTIONS,Formats: BryteWave Format,Copyright Year: 1996,Publication Date: TBD,
APVC,2002,11932,403,Adventures in Singing,Recommended,"New $75.00,",Edition: 3rd,ISBN: 9780072978407,Author: Ware,Publisher: McGraw-Hill,Formats: Spiral,Copyright Year: 2004,Publication Date: TBD
BIOL,6905,20652,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,6791,15031,403,NO BOOKS FOR COURSE,,,,,,,,,
APTP,2002,11836,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MATH,6435,11345,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,6451,16263,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MATH,7050,22468,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MATH,6620,12265,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
COMM,6910,21456,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
RELS,4645,21127,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
EXC,7010,21660,403,Teaching Reading Sourcebook,Required,"Used $37.40, New $63.75, Used $63.75, New $85.00,",Edition: 3rd,ISBN: 9781634022354,Author: Honig,Publisher: BROOKES PUBLISHING,Formats: PAPERBACK,Copyright Year: 2018,Publication Date: TBD
HADM,8390,21972,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CSC,6850,22614,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ANTH,6670,12343,403,Research Methods in Anthropology,Required,"Used $41.58, New $74.25, Used $74.25, New $99.00, Digital $94.00,",Edition: 6th,ISBN: 9781442268883,Author: Bernard,"Publisher: Rowman & Littlefield Publishing Group, Incorporated","Formats: PAPERBACK, BryteWave Format",Copyright Year: 2018,Publication Date: TBD
EPEL,8270,22450,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FLME,6240,22008,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
APVC,6000,10052,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CHEM,6460,19665,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
APPR,2002,12728,403,NO BOOKS FOR COURSE,,,,,,,,,
CSC,6330,14568,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CHEM,8370,22156,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
GEOS,6774,19602,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
SW,2000,14099,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
HS,8004,20242,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHYS,2212K,12689,403,Modified Mastering Physics with Pearson eText -- Access Card -- for Physics for Scientists and Engineers: A Strategic Approach with Modern Physics 24 months,Required,"Digital $200.00,",Edition: 5th,ISBN: 9780137319497,Author: Knight,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
GEOS,6515,12758,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FLME,6320,18722,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FOLK,8200,21364,403,Mules & Men (Modern Classic)(with PS Insights etc),Required,"Used $6.40, New $11.99, Used $12.00, New $15.99, Digital $13.99,",ISBN: 9780061350177,Author: Hurston,Publisher: Harper Collins Publishers,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2008,Publication Date: TBD,
FOLK,8200,21364,403,Brown Girl in the Ring,Required,"Used $7.20, New $13.49, Used $13.50, New $17.99,",ISBN: 9780446674331,Author: Hopkinson,"Publisher: Warner Books, Incorporated",Formats: PAPERBACK,Copyright Year: 1998,Publication Date: TBD,
FOLK,8200,21364,403,The Things That Fly in the Night,Required,"Digital $16.50,",ISBN: 9780813565750,Author: Anatol,Publisher: Rutgers University Press c/o British Columbia Press/UTP Dist.,Formats: BryteWave Format,Publication Date: TBD,,
FOLK,8200,21364,403,"Moses, Man of the Mountain (with PS Insights etc)",Required,"Used $6.00, Used $11.25, Digital $13.99,",ISBN: 9780061695148,Author: Hurston,Publisher: Harper Collins Publishers,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2009,Publication Date: TBD,
FOLK,8200,21364,403,Louisiana: Novel,Required,"Used $18.75, Digital $26.75,",ISBN: 9781578060313,Author: Brodber,Publisher: University Press of Mississippi,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 1994,Publication Date: TBD,
FOLK,8200,21364,403,The Things That Fly in the Night,Required,"Digital $14.00,",ISBN: 9780813565750,Author: Anatol,Publisher: Rutgers University Press c/o British Columbia Press/UTP Dist.,Formats: BryteWave Format,Publication Date: TBD,,
FOLK,8200,21364,403,Black Feminist Thought,Required,"Used $10.78, New $17.52, Digital $29.32, Digital $34.66, Used $20.25, New $26.95, Digital $39.99,",Edition: 3rd,ISBN: 9780415964722,Author: Collins,"Publisher: Taylor & Francis Group, LLC","Formats: PAPERBACK, BryteWave Format",Copyright Year: 2009,Publication Date: TBD
FOLK,8200,21364,403,Mutha Is Half a Word,Required,"New $29.95,",ISBN: 9780814251607,Author: Stallings,Publisher: Ohio State Univserity Press,Formats: PAPERBACK,Publication Date: TBD,,
FOLK,8200,21364,403,Mama Day,Required,"Used $7.92, New $13.50, Used $13.50, New $18.00,",ISBN: 9780679721819,Author: Naylor,Publisher: Penguin Random House LLC,Formats: PAPERBACK,Copyright Year: 1988,Publication Date: TBD,
FOLK,8200,21364,403,The Things That Fly in the Night,Required,"Digital $32.75,",ISBN: 9780813565750,Author: Anatol,Publisher: Rutgers University Press c/o British Columbia Press/UTP Dist.,Formats: BryteWave Format,Publication Date: TBD,,
FOLK,8200,21364,403,Ain't I an Anthropologist,Required,"New $27.95,",ISBN: 9780252087103,Author: Freeman Marshall,Publisher: University of Illinois Press,Formats: PAPERBACK,Copyright Year: 2023,Publication Date: TBD,
FOLK,8200,21364,403,Digital Black Feminism,Recommended,"New $27.00, Digital $28.00,",ISBN: 9781479808380,Author: Steele,Publisher: New York University Press,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2021,Publication Date: TBD,
HIST,7060,12005,403,Writing History in the Global Era,Required,"Digital $18.25,",ISBN: 9780393245776,Author: Hunt,"Publisher: W. W. Norton & Company, Incorporated",Formats: BryteWave Format,Publication Date: TBD,,
HIST,7060,12005,403,Writing History in the Global Era,Required,"Used $6.78, New $12.71, Used $12.75, New $16.95, Digital $16.95,",ISBN: 9780393351170,Author: Hunt,"Publisher: W. W. Norton & Company, Incorporated","Formats: PAPERBACK, BryteWave Format",Copyright Year: 2015,Publication Date: TBD,
CSC,6620,19583,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CHEM,6010,20172,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,4290,21063,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,4424,12602,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,4490,21801,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,4150,20816,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,4490,20204,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,4131,15986,403,Constitutional Law for a Changing America,Required,"Used $75.18, New $143.20, Used $134.25, New $179.00,",Edition: 11th,ISBN: 9781544391250,Author: Epstein,Publisher: CQ Press c/o SAGE,Formats: PAPERBACK,Copyright Year: 2021,Publication Date: TBD
SOCI,3360,20774,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,8310,19369,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,8110,21977,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
COMM,6910,15287,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CPS,7680B,16711,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHYS,4001,16565,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
APVC,8002,17737,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CSD,6540,19811,403,Hearing Aids,Required,"Used $45.20, Used $84.75,",Edition: 2nd,ISBN: 9781604068108,Author: Dillon,"Publisher: Thieme Medical Publishers, Incorporated",Formats: Hardcover,Copyright Year: 2012,Publication Date: TBD
AE,6750,11230,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
KH,9960,12628,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CHEM,8970,21647,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
GRD,8500,14987,403,NO BOOKS FOR COURSE,,,,,,,,,
AAS,6098,21558,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ASTR,4300,20985,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CSC,1301,13638,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FLME,4142,20918,403,NO BOOKS FOR COURSE,,,,,,,,,
FLME,4910,16688,403,NO BOOKS FOR COURSE,,,,,,,,,
PHIL,4500,21682,403,Logic Book,Required,"Used $95.34, New $181.60, Digital $101.00, Used $170.25, New $227.00,",Edition: 6th,ISBN: 9780078038419,Author: Bergmann,Publisher: McGraw-Hill,"Formats: Hardcover, BryteWave Format",Copyright Year: 2014,Publication Date: TBD
URB,3030,18132,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHIL,4300,19459,403,Riddles of Existence,Required,"Used $20.40, New $38.25, Digital $16.89, Digital $19.49, Used $38.25, New $51.00, Digital $25.99,",Edition: 2nd,ISBN: 9780198724049,Author: Conee,Publisher: Oxford University Press C/O INGRAM DISTRIBUTION SOLUTIONS,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2014,Publication Date: TBD
NEUR,3001,18124,403,Neuroscience: Exploring the Brain,Required,"New $135.95, Digital $83.19,",Edition: 4th,ISBN: 9780781778176,Author: Bear,Publisher: Jones & Bartlett Learning,"Formats: Hardcover, BryteWave Format",Copyright Year: 2016,Publication Date: TBD
NURS,3297,21299,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
