SUBJECT,COURSE,SECTION,courseTitle,BOOKTITLE,ISBN,PUBLISHER,REQUIRED,PRICES,MinPrice,enrollment,MinVal
POLS,4130,15465,HON AMERICN CONSTITUTIONAL LAW,Course Materials have not been determined. Check back soon for updates.,,,,,,6,
POLS,4130,18563,AMERICAN CONSTITUTIONAL LAW,Course Materials have not been determined. Check back soon for updates.,,,,,,48,
POLS,4131,16978,CIVIL LIBERTIES &amp; RIGHTS,Course Materials have not been determined. Check back soon for updates.,,,,,,48,
POLS,4150,20815,WOMENLEAD IN POLICY AND POLITI,Course Materials have not been determined. Check back soon for updates.,,,,,,6,
POLS,4150,20816,HON WOMENLEAD IN PLCY &amp; PLTCS,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
POLS,4165,20751,AFRICAN-AMERICAN POLITICS,Course Materials have not been determined. Check back soon for updates.,,,,,,31,
POLS,4190,18173,STUDIES IN AMERICAN POLITICS,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
POLS,4190,18693,STUDIES IN AMERICAN POLITICS,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
POLS,4190,21802,STUDIES IN AMERICAN POLITICS,Course Materials have not been determined. Check back soon for updates.,,,,,,8,
POLS,4290,21063,T POLARIZATION PROJECT LAB,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
POLS,4290,21066,T POLLITIK PROJECT LAB,Course Materials have not been determined. Check back soon for updates.,,,,,,8,
POLS,4290,22177,HON T POLLITIK PROJECT LAB,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
POLS,4423,22084,MIDDLE EAST IN WORLD AFFAIRS,Course Materials have not been determined. Check back soon for updates.,,,,,,20,
POLS,4424,12602,REGIONAL ORGZN SIMULATION,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
POLS,4424,14947,HON REGIONAL ORGZN SIMULATION,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
POLS,4426,12621,INTERNATL ORGZN SIMULATION,Course Materials have not been determined. Check back soon for updates.,,,,,,7,
POLS,4426,14948,HON INTERNATL ORGZN SIMULATION,Course Materials have not been determined. Check back soon for updates.,,,,,,4,
POLS,4490,20204,T GLOBALIZATION AND GENDER,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
POLS,4490,21801,STUDIES IN INTERNATL RELATIONS,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
POLS,4570,19076,AMERICAN POLITICAL THOUGHT,Course Materials have not been determined. Check back soon for updates.,,,,,,48,
POLS,4870,20379,HONORS THESIS I,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
POLS,4900,14505,T POLITICS OF SOCIAL JUSTICE,Course Materials have not been determined. Check back soon for updates.,,,,,,22,
POLS,4900,18566,T POLITICS &amp; TIME,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
POLS,4900,20746,T Theories of Incarceration,Course Materials have not been determined. Check back soon for updates.,,,,,,23,
POLS,4900,20747,T WOMEN IN POLITICS,Course Materials have not been determined. Check back soon for updates.,,,,,,19,
POLS,4920,10355,DIRECTED READING &amp; RESEARCH,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
POLS,4920,12633,DIRECTED READING &amp; RESEARCH,NO BOOKS FOR COURSE,,,,,,13,
POLS,4930,10356,LEGISLATIVE INTERNSHIPS,NO BOOKS FOR COURSE,,,,,,8,
POLS,4930,15532,HON LEGISLATIVE INTERNSHIPS,NO BOOKS FOR COURSE,,,,,,4,
POLS,4940,10357,INTERNSHIPS,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
POLS,4951,10907,MODEL UNITED NATIONS,Course Materials have not been determined. Check back soon for updates.,,,,,,4,
POLS,4952,10908,MODEL ARAB LEAGUE,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
POLS,4952,20356,HON MODEL ARAB LEAGUE,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
POLS,4955,14936,MOCK TRIAL,Course Materials have not been determined. Check back soon for updates.,,,,,,7,
POLS,4995,15412,DIRECTED READINGS B.I.S.-CTW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
POLS,4999,10358,DIRECTED READINGS,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
POLS,6110,18580,STATE POLITICS,Course Materials have not been determined. Check back soon for updates.,,,,,,20,
POLS,6162,19255,POLITICS &amp; COMMUNICATION,Course Materials have not been determined. Check back soon for updates.,,,,,,19,
POLS,6290,21064,T POLARIZATION PROJECT LAB,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
POLS,6290,21067,T POLLITIK PROJECT LAB,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
POLS,6400,19063,INTERNATIONAL POLITICS,Course Materials have not been determined. Check back soon for updates.,,,,,,20,
POLS,6490,21154,T INTL POLITICAL ECONOMY,Course Materials have not been determined. Check back soon for updates.,,,,,,18,
POLS,6805,21792,DATA ANALYSIS FOR POL SCI,Course Materials have not been determined. Check back soon for updates.,,,,,,6,
POLS,6990,21565,CAPSTONE COURSE,Course Materials have not been determined. Check back soon for updates.,,,,,,11,
POLS,8105,20748,AMERICAN POLITICAL BEHAVIOR,Course Materials have not been determined. Check back soon for updates.,,,,,,13,
POLS,8205,16256,COMPARATIVE POLITICAL CHANGE,Course Materials have not been determined. Check back soon for updates.,,,,,,10,
POLS,8290,21065,T POLARIZATION PROJECT LAB,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
POLS,8290,21068,T POLLITIK PROJECT LAB,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
POLS,8400,14388,INTERNATIONAL POLITICS,Course Materials have not been determined. Check back soon for updates.,,,,,,6,
POLS,8555,20750,CONTEMP POLITICAL PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,6,
POLS,8840,12370,QUALITATIVE RESEARCH METHODS,NO BOOKS FOR COURSE,,,,,,8,
PRLB,3000,19898,ADVANCED PROJECT LAB I,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PRLB,3000,21218,ADVANCED PROJECT LAB I,NO BOOKS FOR COURSE,,,,,,0,
PRLB,3000,21650,ADVANCED PROJECT LAB I,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
PRLB,3000,22086,ADVANCED PROJECT LAB I,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PRLB,3000,22087,ADVANCED PROJECT LAB I,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
PRLB,3000,22088,ADVANCED PROJECT LAB I,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
PRLB,4000,18975,ADVANCED PROJECT LAB II,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PRLB,4000,19899,ADVANCED PROJECT LAB II,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PRLB,8000,19900,PROJECT LAB 1,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PRLB,8000,21651,PROJECT LAB 1,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PRLB,8000,22089,PROJECT LAB 1,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PRLB,8000,22249,PROJECT LAB 1,NO BOOKS FOR COURSE,,,,,,0,
PRT,6050,20187,PRINTMAKING,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
PRT,8400,16971,INTERDISCIPLINARY SEMINAR,NO BOOKS FOR COURSE,,,,,,0,
PRT,8500,15297,STUDIO PRACTICE,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
PRT,8980,10706,SPECIAL PROBLEMS,NO BOOKS FOR COURSE,,,,,,0,
PSYC,1101,13053,INTRO TO GENERAL PSYCHOLOGY,NO BOOKS FOR COURSE,,,,,,314,
PSYC,2030,12410,CAREERS IN PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,99,
PSYC,2030,15082,CAREERS IN PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,100,
PSYC,2030,15374,CAREERS IN PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,100,
PSYC,2050,17692,INTRO TO DRUGS &amp; BEHAVIOR,Course Materials have not been determined. Check back soon for updates.,,,,,,90,
PSYC,2050,20521,INTRO TO DRUGS &amp; BEHAVIOR,Course Materials have not been determined. Check back soon for updates.,,,,,,90,
PSYC,2060,13329,INTRO TO POSITIVE PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,89,
PSYC,2060,15375,INTRO TO POSITIVE PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,75,
PSYC,2060,17781,INTRO TO POSITIVE PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,89,
PSYC,2070,10366,INTRO TO HUMAN SEXUALITY,Course Materials have not been determined. Check back soon for updates.,,,,,,90,
PSYC,2070,11337,INTRO TO HUMAN SEXUALITY,Course Materials have not been determined. Check back soon for updates.,,,,,,75,
PSYC,2070,17782,INTRO TO HUMAN SEXUALITY,Course Materials have not been determined. Check back soon for updates.,,,,,,90,
PSYC,2103,10367,INTRO TO HUMAN DEVELOPMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,89,
PSYC,2103,21865,INTRO TO HUMAN DEVELOPMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,75,
PSYC,3110,10368,PSY OF INTERPERSONAL BEHAVIOR,Course Materials have not been determined. Check back soon for updates.,,,,,,44,
PSYC,3110,13070,PSY OF INTERPERSONAL BEHAVIOR,Course Materials have not been determined. Check back soon for updates.,,,,,,48,
PSYC,3110,17783,PSY OF INTERPERSONAL BEHAVIOR,Course Materials have not been determined. Check back soon for updates.,,,,,,57,
PSYC,3330,16879,MIND AND BRAIN,Course Materials have not been determined. Check back soon for updates.,,,,,,20,
PSYC,3510,11739,INTRO RESEARCH DESIGN &amp; ANALYS,Course Materials have not been determined. Check back soon for updates.,,,,,,56,
PSYC,3510,12078,INTRO RESEARCH DESIGN &amp; ANALYS,Course Materials have not been determined. Check back soon for updates.,,,,,,95,
PSYC,3510,16411,INTRO RESEARCH DESIGN &amp; ANALYS,Course Materials have not been determined. Check back soon for updates.,,,,,,95,
PSYC,3520,10372,INTRO TO AFRICAN-AMERICAN PSYC,Course Materials have not been determined. Check back soon for updates.,,,,,,75,
PSYC,3520,17691,INTRO TO AFRICAN-AMERICAN PSYC,Course Materials have not been determined. Check back soon for updates.,,,,,,65,
PSYC,3530,11740,ADV RSRCH DESIGN/DATA ANA,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
PSYC,3530,12053,ADV RSRCH DESIGN/DATA ANA,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
PSYC,3530,12999,ADV RSRCH DESIGN/DATA ANA,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
PSYC,3530,14142,ADV RSRCH DESIGN/DATA ANA,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
PSYC,3530,14206,ADV RSRCH DESIGN/DATA ANA,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
PSYC,3530,17174,ADV RSRCH DESIGN/DATA ANA,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
PSYC,3530,17194,ADV RSRCH DESIGN/DATA ANA,Course Materials have not been determined. Check back soon for updates.,,,,,,24,
PSYC,3530,17864,ADV RSRCH DESIGN/DATA ANA,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
PSYC,3530,19023,ADV RSRCH DESIGN/DATA ANA,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
PSYC,3530,20609,ADV RSRCH DESIGN/DATA ANA,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
PSYC,3570,11339,MULTICULTURAL ISSUES IN PSYC,Course Materials have not been determined. Check back soon for updates.,,,,,,55,
PSYC,3570,12555,MULTICULTURAL ISSUES IN PSYC,Course Materials have not been determined. Check back soon for updates.,,,,,,48,
PSYC,3690,11447,HONORS READINGS,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
PSYC,3690,11448,HONORS READINGS,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PSYC,3910,21041,WOMENLEAD IN SCIENCE,NO BOOKS FOR COURSE,,,,,,10,
PSYC,3910,21043,HON WOMENLEAD IN SCIENCE,NO BOOKS FOR COURSE,,,,,,0,
PSYC,4020,10373,SOCIAL PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,55,
PSYC,4020,18909,SOCIAL PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
PSYC,4030,17749,CROSS-CULTURAL PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,55,
PSYC,4040,10374,DEVELOPMENTAL PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,22,
PSYC,4040,13048,DEVELOPMENTAL PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,50,
PSYC,4040,21896,HON DEVELOPMENTAL PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
PSYC,4100,12997,COGNITIVE PSYCHOLOGY,NO BOOKS FOR COURSE,,,,,,54,
PSYC,4100,15065,COGNITIVE PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,55,
PSYC,4100,15467,HON COGNITIVE PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,6,
PSYC,4100,16552,COGNITIVE PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,41,
PSYC,4110,10697,PHYSIOLOGICAL PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,35,
PSYC,4160,10375,THEORIES OF PERSONALITY,Course Materials have not been determined. Check back soon for updates.,,,,,,43,
PSYC,4160,10376,THEORIES OF PERSONALITY,Course Materials have not been determined. Check back soon for updates.,,,,,,26,
PSYC,4160,12598,THEORIES OF PERSONALITY,Course Materials have not been determined. Check back soon for updates.,,,,,,54,
PSYC,4300,12339,ADOLESCENT PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,55,
PSYC,4300,13331,ADOLESCENT PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,55,
PSYC,4400,11970,PSYCHLGY OF THE ATYPICAL CHILD,Course Materials have not been determined. Check back soon for updates.,,,,,,43,
PSYC,4510,10378,COMMUNITY PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,31,
PSYC,4510,12998,COMMUNITY PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,48,
PSYC,4510,17815,COMMUNITY PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,55,
PSYC,4560,14129,PSYC OF ANIMAL BEHAVIOR,Course Materials are being finalized. Check back soon for updates.,,,,,,48,
PSYC,4610,10379,PSYCHOLOGY OF AGING,Course Materials are being finalized. Check back soon for updates.,,,,,,57,
PSYC,4610,17819,PSYCHOLOGY OF AGING,Course Materials are being finalized. Check back soon for updates.,,,,,,52,
PSYC,4620,13026,ADVANCED PSYCHOLOGY OF WOMEN,Course Materials have not been determined. Check back soon for updates.,,,,,,21,
PSYC,4630,15366,HORMONES AND BEHAVIOR,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
PSYC,4630,16305,HON HORMONES AND BEHAVIOR,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PSYC,4650,22021,T TRAUMA &amp; COMMUNTY RESILIENCE,Course Materials have not been determined. Check back soon for updates.,,,,,,13,
PSYC,4760,10380,RESEARCH PRACTICUM IN PSYC,Course Materials have not been determined. Check back soon for updates.,,,,,,4,
PSYC,4760,14924,HON RESEARCH PRACTICUM IN PSYC,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PSYC,4770,10381,APPLIED PRACTICUM IN PSYC,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PSYC,4860,11794,ADVANCED RESEARCH PRACTICUM,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
PSYC,4860,14255,HON ADVANC RESEARCH PRACTICUM,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PSYC,4870,18943,HONORS THESIS I,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PSYC,4870,20409,HONORS THESIS I,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PSYC,4880,18635,HONORS THESIS II,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
PSYC,4880,18945,HONORS THESIS II,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
PSYC,4880,18946,HONORS THESIS II,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
PSYC,4880,19040,HONORS THESIS II,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PSYC,4999,10382,DIRECTED READINGS,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PSYC,8010,11317,RESEARCH METHODS IN PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,14,
PSYC,8035,12782,FOUNDTNS CLIN PSY: ASSESSMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,8,
PSYC,8050,20783,DIVERSITY ISSUES-CLIN PRAC/RES,Course Materials have not been determined. Check back soon for updates.,,,,,,9,
PSYC,8220,18820,COMM INTERV/SOC CHANGE/PREVENT,Course Materials have not been determined. Check back soon for updates.,,,,,,8,
PSYC,8420,10383,PSY RESEARCH STATISTICS II,Course Materials have not been determined. Check back soon for updates.,,,,,,14,
PSYC,8500,17765,HISTORY OF PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,16,
PSYC,8541,18229,SPECIAL TOPICS COGNITIVE PSYC,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
PSYC,8551,16455,COGNITIVE &amp; LINGUISTIC DEVLPMN,Course Materials have not been determined. Check back soon for updates.,,,,,,12,
PSYC,8910,18618,T NEUROIMAGING ANALYSIS,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
PSYC,8910,21686,T NEUROBIO OF INTEROCEPTION,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PSYC,9900,22056,SEMINAR IN PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
PSYC,9900L,14246,SPEC TOP RES LANG &amp; LIT,Course Materials have not been determined. Check back soon for updates.,,,,,,6,
PSYC,9910,11156,ADVANCED DIRECTED READINGS,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PSYC,9910,18259,ADVANCED DIRECTED READINGS,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
PSYC,9910,18260,ADVANCED DIRECTED READINGS,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PSYC,9920,11193,ADVANCD RESEARCH IN PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PSYC,9920,12083,ADVANCD RESEARCH IN PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
PSYC,9920,15477,ADVANCD RESEARCH IN PSYCHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
PT,6800,11088,HUMAN GROSS ANATOMY II,Course Materials have not been determined. Check back soon for updates.,,,,,,43,
PT,6805,15116,GROSS ANATOMY II LAB,Course Materials have not been determined. Check back soon for updates.,,,,,,21,
PT,6805,15117,GROSS ANATOMY II LAB,Course Materials have not been determined. Check back soon for updates.,,,,,,22,
PT,6810,15118,FUNCTIONAL ANATOMY II,Course Materials have not been determined. Check back soon for updates.,,,,,,43,
PT,6910,12293,EXERCISE PHYSIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,43,
PT,7030,15119,PT INTERVENTIONS I,Course Materials have not been determined. Check back soon for updates.,,,,,,43,
PT,7130,12934,PT INTERVENTIONS III,Course Materials have not been determined. Check back soon for updates.,,,,,,40,
PT,7135,12935,PT INTERVENT III B MODALITIES,Course Materials have not been determined. Check back soon for updates.,,,,,,40,
PT,7710,12720,NEUROANATOMY I,Course Materials have not been determined. Check back soon for updates.,,,,,,43,
PT,7715,15120,NEUROANATOMY I LAB,Course Materials have not been determined. Check back soon for updates.,,,,,,20,
PT,7715,15121,NEUROANATOMY I LAB,Course Materials have not been determined. Check back soon for updates.,,,,,,23,
PT,7725,11248,PT MGT MUSCULOSKEL III,Course Materials have not been determined. Check back soon for updates.,,,,,,39,
PT,7981,15122,CLINICAL ARTS LABORATORY,Course Materials have not been determined. Check back soon for updates.,,,,,,43,
PT,7981,15123,CLINICAL ARTS LABORATORY,Course Materials have not been determined. Check back soon for updates.,,,,,,37,
PT,7981,15124,CLINICAL ARTS LABORATORY,Course Materials have not been determined. Check back soon for updates.,,,,,,43,
PT,8440,17169,TEAMING &amp; COLLABORATION ECS,Course Materials have not been determined. Check back soon for updates.,,,,,,4,
PT,8500,12072,SYSTEMATIC REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,11,
PT,8715,11246,LIFESPAN II : PEDIATRICS,Course Materials have not been determined. Check back soon for updates.,,,,,,40,
PT,8720,11247,LIFESPAN III: PEDIATRICS APPL,Course Materials have not been determined. Check back soon for updates.,,,,,,40,
PT,8725,19440,PT MGT OF NEUROMUSC DIS IV,Course Materials have not been determined. Check back soon for updates.,,,,,,40,
PT,8730,19441,PT MGT OF NEUROMUSC DIS V,Course Materials have not been determined. Check back soon for updates.,,,,,,40,
PT,8840,13912,PT INTERVENTION IV,Course Materials have not been determined. Check back soon for updates.,,,,,,43,
PT,8930,12210,SPECIAL TOPICS I M/S,Course Materials have not been determined. Check back soon for updates.,,,,,,11,
PT,8932,14381,SPECIAL TOPICS III COM/ALT,Course Materials have not been determined. Check back soon for updates.,,,,,,12,
PT,8933,12294,SPECIAL TOPICS IV PEDI,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
PT,8936,15368,SPECIAL TOPICS ADV IN NEUROSCI,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
PT,8950,14023,CLINICAL EXPERIENCE V,Course Materials have not been determined. Check back soon for updates.,,,,,,43,
PT,9000,13911,COMPREHENSIVE EXAMINATION,Course Materials have not been determined. Check back soon for updates.,,,,,,43,
PT,9005,13913,SERVICE LEARNING,Course Materials have not been determined. Check back soon for updates.,,,,,,43,
RE,4050,11231,RE DEVELOPMENT,NO BOOKS FOR COURSE,,,,,,29,
RE,4200E,21702,AI APPS TO REAL ESTATE,NO BOOKS FOR COURSE,,,,,,25,
RE,4800,15258,RE MARKET ANALYSIS,NO BOOKS FOR COURSE,,,,,,35,
RE,8030,17741,CRE FINANCE,NO BOOKS FOR COURSE,,,,,,7,
RE,8050,17742,CRE DEVELOPMENT,NO BOOKS FOR COURSE,,,,,,7,
RE,8400,17743,CRE INVESTMENTS,Course Materials have not been determined. Check back soon for updates.,,,,,,7,
RELS,3030,22163,HOW TO CHANGE THE WORLD,Course Materials have not been determined. Check back soon for updates.,,,,,,26,
RELS,4003,17355,T WOMEN GENDER SXLTY BUDDHSM,Course Materials have not been determined. Check back soon for updates.,,,,,,4,
RELS,4003,17423,HON T WOMEN GENDR SXLTY BDDHSM,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
RELS,4465,21123,RELIGION IN THE AMERICAN SOUTH,Course Materials have not been determined. Check back soon for updates.,,,,,,7,
RELS,4465,21124,HON RELIGION IN AMERICAN SOUTH,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
RELS,4645,21126,RELIGION &amp; SEX IN POP CULTURE,Course Materials have not been determined. Check back soon for updates.,,,,,,9,
RELS,4645,21127,HON RELIGION &amp; SEX IN POP CLTR,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
RELS,4789,21119,APPLIED RELIGIOUS STUDIES,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
RELS,4789,21120,HON APPLIED RELIGIOUS STUDIES,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
RELS,6003,17356,T WOMEN GENDER SXLTY BUDDHSM,Course Materials have not been determined. Check back soon for updates.,,,,,,8,
RELS,6465,21125,RELIGION IN THE AMERICAN SOUTH,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
RELS,6645,21128,RELIGION &amp; SEX IN POP CULTURE,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
RELS,6789,21121,APPLIED RELIGIOUS STUDIES,Course Materials have not been determined. Check back soon for updates.,,,,,,8,
RELS,8970,13037,TEACHING RELIGIOUS STUDIES,Course Materials have not been determined. Check back soon for updates.,,,,,,4,
RELS,8985,15044,ADV TEACH PRACT IN REL STUDIES,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
RMI,3500,22330,PRIN OF RISK MGT AND INS,Course Materials have not been determined. Check back soon for updates.,,,,,,12,
RMI,4020,15384,COMM&#39;L LIAB &amp; PROP INS,Course Materials have not been determined. Check back soon for updates.,,,,,,32,
RMI,4300,19915,RISK MANAGEMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,32,
RMI,4389,10394,DIR READ IN RISK MGT/INS,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
RMI,4400,19964,INSUR TECH,Course Materials have not been determined. Check back soon for updates.,,,,,,20,
RMI,4800,13820,INSURANCE UNDERWRITING,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
RMI,8880,21603,PROFESSIONAL DEVELOPMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,23,
RT,1010,11250,CPR,Course Materials have not been determined. Check back soon for updates.,,,,,,19,
RT,1010,11437,CPR,Course Materials have not been determined. Check back soon for updates.,,,,,,17,
RT,4085,10405,TRENDS TO EXTEND CARE- CTW,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
RT,4096,12574,END OF LIFE ISSUES,Course Materials have not been determined. Check back soon for updates.,,,,,,40,
RT,4990,12105,SPECIAL TOPICS,Course Materials have not been determined. Check back soon for updates.,,,,,,8,
RT,5011,15389,APPLIC PHYS PRINC HEALTH,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
RT,6030,22189,PULMONARY DIAGNOSTICS,Course Materials have not been determined. Check back soon for updates.,,,,,,6,
RT,6112,22143,RESP CARE PROCEDURES II,Course Materials have not been determined. Check back soon for updates.,,,,,,6,
RT,7030,11350,ADVANCED MECH VENTILATION,Course Materials have not been determined. Check back soon for updates.,,,,,,22,
RT,7030,22390,ADVANCED MECH VENTILATION,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
RT,7050,18283,STATISTICAL RESEARCH II,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
RT,7075,11390,PATIENT CARE MGT STRATEGIES,Course Materials have not been determined. Check back soon for updates.,,,,,,7,
RT,7085,11391,TRENDS TO LONG-TERM CARE,Course Materials have not been determined. Check back soon for updates.,,,,,,8,
RT,7095,10407,SPEC PROB IN RESPIR CARE,Course Materials have not been determined. Check back soon for updates.,,,,,,17,
RT,7095,22404,SPEC PROB IN RESPIR CARE,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
RT,7096,12388,END OF LIFE ISSUES,Course Materials have not been determined. Check back soon for updates.,,,,,,7,
RT,7950,11445,DIRECTED READINGS,Course Materials have not been determined. Check back soon for updates.,,,,,,15,
RT,8950,20065,DOCTORAL DIRECTED READINGS IRT,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
RT,9030,20064,ADV. MECHAN. VENT FOR DOC STU,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
SCOM,1000,22348,HUMAN COMMUNICATION,Course Materials have not been determined. Check back soon for updates.,,,,,,50,
SCOM,2050,22178,"HON MEDIA, CULTURE, &amp; SOCIETY",Course Materials have not been determined. Check back soon for updates.,,,,,,9,
SCOM,2400,16113,INTERPERSONAL COMMUNICATION,Course Materials have not been determined. Check back soon for updates.,,,,,,35,
SCOM,2710,21720,ARGUMENTATION,Course Materials have not been determined. Check back soon for updates.,,,,,,11,
SCOM,3000,13171,PHONETICS,Course Materials have not been determined. Check back soon for updates.,,,,,,19,
SCOM,3050,13172,SPEECH COMMUN RESEARCH METHODS,Course Materials have not been determined. Check back soon for updates.,,,,,,55,
